Image_Index, Avg_Start_Offset, Avg_End_Offset
630, 3.95, 8.99, -5.03, 12.94
631, 1.86, 3.52, -1.66, 5.38
632, 5.37, 4.85, 0.51, 10.22
633, 1.67, 4.58, -2.91, 6.25
634, 12.19, 30.57, -18.38, 42.76
635, 7.17, 17.18, -10.01, 24.34
636, 3.69, 11.65, -7.97, 15.34
637, 15.96, 33.79, -17.82, 49.75
638, 8.47, 15.06, -6.59, 23.53
639, 5.33, 12.22, -6.88, 17.55
640, 18.57, 38.95, -20.38, 57.51
641, 1.47, 3.69, -2.22, 5.16
642, 1.58, 5.03, -3.44, 6.61
643, 10.91, 20.01, -9.11, 30.92
644, 2.53, 5.26, -2.73, 7.79
645, 4.60, 11.21, -6.62, 15.81
646, 2.11, 6.55, -4.44, 8.67
647, 2.04, 4.18, -2.14, 6.22
648, 2.22, 7.92, -5.70, 10.14
649, 5.02, 14.73, -9.71, 19.75
650, 2.91, 10.80, -7.88, 13.71
651, 7.46, 24.62, -17.16, 32.08
652, 2.71, 9.83, -7.12, 12.53
653, 5.70, 10.20, -4.50, 15.89
654, 3.62, 5.18, -1.56, 8.81
655, 19.73, 35.79, -16.07, 55.52
656, 5.12, 9.16, -4.04, 14.28
657, 5.55, 6.07, -0.52, 11.62
658, 13.60, 20.75, -7.15, 34.35
659, 21.90, 54.33, -32.43, 76.23
660, 12.43, 28.84, -16.42, 41.27
661, 6.43, 19.40, -12.97, 25.82
662, 9.46, 20.87, -11.42, 30.33
663, 5.69, 14.35, -8.66, 20.04
664, 5.26, 16.54, -11.28, 21.80
665, 29.19, 71.70, -42.51, 100.89
666, 1.53, 1.90, -0.37, 3.43
667, 8.16, 17.64, -9.48, 25.80
668, 9.84, 15.05, -5.21, 24.90
669, 21.67, 27.93, -6.26, 49.61
670, 8.67, 12.49, -3.82, 21.16
671, 3.45, 10.13, -6.68, 13.59
672, 25.34, 50.89, -25.55, 76.23
673, 20.36, 25.24, -4.88, 45.61
674, 5.45, 12.64, -7.19, 18.08
675, 18.05, 30.03, -11.97, 48.08
676, 18.81, 26.59, -7.78, 45.40
677, 3.65, 8.33, -4.68, 11.97
678, 1.05, 1.42, -0.36, 2.47
679, 50.36, 78.05, -27.69, 128.41
680, 7.78, 18.41, -10.63, 26.19
681, 4.95, 12.14, -7.19, 17.09
682, 9.69, 21.44, -11.75, 31.12
683, 19.46, 38.59, -19.13, 58.06
684, 3.81, 3.96, -0.15, 7.76
685, 6.51, 12.77, -6.27, 19.28
686, 2.80, 8.41, -5.61, 11.22
687, 28.32, 33.38, -5.06, 61.70
688, 5.87, 12.45, -6.58, 18.32
689, 2.50, 6.08, -3.57, 8.58
690, 1.24, 1.68, -0.44, 2.92
691, 3.99, 11.28, -7.29, 15.27
692, 3.16, 12.56, -9.40, 15.71
693, 7.20, 24.20, -17.01, 31.40
694, 17.63, 29.16, -11.54, 46.79
695, 11.59, 16.24, -4.65, 27.83
696, 5.66, 9.51, -3.85, 15.16
697, 3.71, 10.29, -6.58, 14.00
698, 22.16, 32.69, -10.53, 54.85
699, 13.32, 23.83, -10.52, 37.15
700, 14.82, 22.31, -7.49, 37.14
701, 5.33, 9.62, -4.29, 14.96
702, 33.40, 58.27, -24.87, 91.67
703, 1.96, 4.90, -2.93, 6.86
704, 17.89, 46.63, -28.75, 64.52
705, 17.78, 34.35, -16.58, 52.13
706, 4.72, 12.36, -7.64, 17.07
707, 1.40, 2.25, -0.85, 3.66
708, 9.08, 29.16, -20.08, 38.25
709, 32.17, 42.55, -10.38, 74.72
710, 9.97, 20.29, -10.32, 30.26
711, 34.69, 40.47, -5.79, 75.16
712, 5.45, 12.91, -7.45, 18.36
713, 15.42, 31.56, -16.14, 46.98
714, 39.54, 59.02, -19.47, 98.56
715, 7.93, 18.44, -10.51, 26.37
716, 2.46, 8.81, -6.35, 11.28
717, 4.39, 11.80, -7.42, 16.19
718, 11.57, 23.68, -12.12, 35.25
719, 5.66, 17.78, -12.12, 23.43
720, 11.61, 33.06, -21.44, 44.67
721, 20.29, 26.46, -6.17, 46.75
722, 10.93, 23.18, -12.25, 34.11
723, 47.37, 35.72, 11.65, 83.09
724, 1.84, 4.27, -2.43, 6.11
725, 6.55, 12.42, -5.87, 18.97
726, 31.23, 36.08, -4.85, 67.31
727, 4.01, 6.52, -2.51, 10.53
728, 80.78, 52.14, 28.64, 132.92
729, 1.78, 4.67, -2.89, 6.45
730, 50.68, 69.48, -18.79, 120.16
731, 47.34, 58.56, -11.22, 105.91
732, 5.03, 13.86, -8.83, 18.89
733, 21.98, 35.14, -13.16, 57.11
734, 6.75, 21.50, -14.74, 28.25
735, 38.27, 50.58, -12.31, 88.85
736, 70.07, 72.02, -1.95, 142.09
737, 3.52, 10.95, -7.43, 14.48
738, 2.68, 4.80, -2.12, 7.48
739, 41.84, 49.20, -7.36, 91.04
740, 42.97, 49.98, -7.01, 92.96
741, 17.50, 28.83, -11.32, 46.33
742, 37.33, 48.26, -10.94, 85.59
743, 0.89, 0.99, -0.10, 1.88
744, 25.30, 35.94, -10.64, 61.25
745, 21.48, 31.43, -9.95, 52.91
746, 32.81, 48.46, -15.65, 81.27
747, 76.22, 64.04, 12.19, 140.26
748, 3.56, 9.21, -5.65, 12.76
749, 11.98, 19.35, -7.37, 31.33
750, 2.48, 4.91, -2.43, 7.38
751, 56.54, 34.79, 21.75, 91.33
752, 2.98, 5.43, -2.45, 8.41
753, 10.08, 22.02, -11.93, 32.10
754, 1.34, 4.46, -3.12, 5.80
755, 13.04, 27.85, -14.81, 40.89
756, 5.09, 15.81, -10.71, 20.90
757, 2.59, 3.38, -0.79, 5.97
758, 2.90, 8.96, -6.06, 11.86
759, 2.77, 6.09, -3.31, 8.86
760, 10.65, 40.06, -29.41, 50.71
761, 1.92, 3.11, -1.20, 5.03
762, 1.96, 3.18, -1.22, 5.13
763, 3.28, 3.47, -0.19, 6.75
764, 7.71, 11.14, -3.42, 18.85
765, 6.05, 15.23, -9.18, 21.28
766, 4.86, 16.81, -11.96, 21.67
767, 2.48, 2.05, 0.43, 4.54
768, 3.12, 6.75, -3.63, 9.87
769, 13.17, 30.34, -17.17, 43.51
770, 3.73, 6.62, -2.89, 10.35
771, 17.78, 29.81, -12.03, 47.59
772, 3.85, 3.35, 0.50, 7.20
773, 14.72, 32.48, -17.76, 47.20
774, 18.01, 34.62, -16.61, 52.63
775, 3.26, 7.95, -4.69, 11.22
776, 6.31, 17.45, -11.14, 23.76
777, 4.73, 7.53, -2.81, 12.26
778, 4.41, 5.12, -0.71, 9.53
779, 12.91, 26.05, -13.14, 38.96
780, 2.48, 3.19, -0.71, 5.67
781, 2.48, 2.67, -0.19, 5.15
782, 33.41, 67.79, -34.38, 101.20
783, 8.64, 24.50, -15.86, 33.14
784, 4.80, 8.22, -3.42, 13.02
785, 7.05, 9.93, -2.88, 16.98
786, 7.08, 22.43, -15.36, 29.51
787, 2.43, 2.33, 0.10, 4.77
788, 6.44, 8.75, -2.30, 15.19
789, 4.85, 12.51, -7.66, 17.37
790, 29.05, 49.40, -20.35, 78.45
791, 6.90, 12.81, -5.91, 19.72
792, 8.25, 29.27, -21.02, 37.53
793, 6.22, 23.56, -17.34, 29.78
794, 9.32, 23.47, -14.16, 32.79
795, 35.46, 46.25, -10.79, 81.71
796, 3.91, 4.93, -1.02, 8.85
797, 8.29, 9.39, -1.09, 17.68
798, 1.46, 3.60, -2.14, 5.07
799, 37.56, 56.00, -18.44, 93.56
800, 2.87, 10.35, -7.48, 13.23
801, 4.91, 10.66, -5.75, 15.57
802, 89.71, 104.60, -14.89, 194.31
803, 3.72, 8.89, -5.17, 12.61
804, 3.24, 5.25, -2.01, 8.49
805, 3.22, 3.71, -0.49, 6.93
806, 3.58, 12.26, -8.68, 15.84
807, 9.85, 20.30, -10.45, 30.15
808, 65.00, 68.51, -3.51, 133.51
809, 1.07, 3.23, -2.17, 4.30
810, 2.92, 9.75, -6.84, 12.67
811, 10.71, 17.41, -6.71, 28.12
812, 0.80, 2.02, -1.22, 2.82
813, 3.54, 11.79, -8.25, 15.32
814, 62.00, 63.25, -1.25, 125.25
815, 0.84, 3.55, -2.71, 4.38
816, 108.66, 48.24, 60.42, 156.90
817, 0.61, 0.83, -0.22, 1.44
818, 1.62, 5.51, -3.89, 7.14
819, 12.64, 30.47, -17.83, 43.12
820, 2.16, 4.17, -2.01, 6.32
821, 8.52, 20.41, -11.89, 28.93
822, 13.52, 22.77, -9.26, 36.29
823, 1.75, 5.83, -4.08, 7.58
824, 4.15, 12.84, -8.69, 17.00
825, 9.78, 18.70, -8.92, 28.48
826, 1.63, 4.79, -3.16, 6.41
827, 30.60, 22.41, 8.19, 53.01
828, 84.68, 72.61, 12.07, 157.28
829, 0.58, 1.58, -1.00, 2.16
830, 31.05, 36.35, -5.30, 67.41
831, 11.17, 21.48, -10.30, 32.65
832, 1.42, 5.05, -3.63, 6.47
833, 7.43, 15.48, -8.05, 22.91
834, 7.33, 14.46, -7.12, 21.79
835, 0.54, 0.93, -0.38, 1.47
836, 13.95, 19.43, -5.49, 33.38
837, 27.84, 29.68, -1.84, 57.52
838, 0.71, 0.70, 0.00, 1.41
839, 6.73, 26.02, -19.29, 32.75
840, 7.08, 13.02, -5.94, 20.10
841, 0.83, 3.40, -2.57, 4.23
842, 5.63, 13.69, -8.05, 19.32
843, 13.57, 19.59, -6.02, 33.16
844, 1.54, 6.92, -5.38, 8.47
845, 3.51, 6.52, -3.01, 10.02
846, 150.02, 102.51, 47.51, 252.53
847, 1.10, 4.35, -3.25, 5.45
848, 7.06, 20.41, -13.35, 27.47
849, 31.97, 32.63, -0.65, 64.60
850, 18.92, 38.82, -19.90, 57.74
851, 2.34, 8.63, -6.30, 10.97
852, 66.48, 56.90, 9.58, 123.38
853, 13.05, 28.56, -15.51, 41.62
854, 10.71, 18.38, -7.67, 29.09
855, 7.00, 8.65, -1.65, 15.65
856, 10.62, 25.77, -15.15, 36.39
857, 2.90, 5.77, -2.87, 8.67
858, 42.46, 59.01, -16.55, 101.48
859, 6.71, 24.66, -17.95, 31.37
860, 3.46, 5.16, -1.70, 8.62
861, 76.98, 86.15, -9.17, 163.13
862, 4.42, 21.48, -17.06, 25.90
863, 2.52, 5.13, -2.61, 7.65
864, 2.98, 9.67, -6.68, 12.65
865, 14.77, 22.23, -7.47, 37.00
866, 21.07, 43.08, -22.01, 64.15
867, 6.63, 14.77, -8.15, 21.40
868, 3.37, 3.95, -0.59, 7.32
869, 7.30, 20.78, -13.48, 28.08
870, 5.04, 21.98, -16.94, 27.02
871, 28.37, 41.55, -13.18, 69.91
872, 18.44, 41.52, -23.08, 59.96
873, 2.41, 6.24, -3.83, 8.65
874, 7.66, 20.06, -12.40, 27.72
875, 1.14, 1.65, -0.52, 2.79
876, 11.16, 26.57, -15.41, 37.73
877, 10.26, 21.88, -11.62, 32.14
878, 17.48, 46.94, -29.46, 64.41
879, 3.40, 13.66, -10.26, 17.06
880, 0.75, 1.40, -0.65, 2.15
881, 1.31, 2.54, -1.23, 3.85
882, 1.14, 1.43, -0.29, 2.57
883, 0.82, 1.36, -0.54, 2.18
884, 17.80, 38.70, -20.91, 56.50
885, 29.62, 58.67, -29.05, 88.29
886, 14.85, 25.84, -10.99, 40.69
887, 15.42, 23.65, -8.23, 39.07
888, 1.21, 3.47, -2.26, 4.68
889, 2.61, 4.24, -1.63, 6.85
890, 11.59, 15.68, -4.10, 27.27
891, 4.64, 7.85, -3.21, 12.49
892, 6.24, 8.20, -1.96, 14.44
893, 28.47, 44.36, -15.88, 72.83
894, 41.81, 67.64, -25.83, 109.44
895, 18.04, 27.43, -9.39, 45.48
896, 10.29, 23.13, -12.84, 33.41
897, 6.90, 8.05, -1.15, 14.96
898, 8.68, 31.58, -22.90, 40.26
899, 28.04, 40.58, -12.53, 68.62
900, 3.75, 4.81, -1.06, 8.56
901, 9.09, 18.99, -9.90, 28.08
902, 2.52, 3.07, -0.55, 5.59
903, 10.39, 18.81, -8.43, 29.20
904, 8.24, 18.38, -10.14, 26.62
905, 4.83, 7.68, -2.85, 12.52
906, 11.89, 16.46, -4.57, 28.34
907, 3.03, 12.30, -9.28, 15.33
908, 5.69, 24.61, -18.92, 30.30
909, 3.15, 6.34, -3.19, 9.50
910, 2.31, 2.22, 0.09, 4.52
911, 1.92, 2.45, -0.52, 4.37
912, 3.08, 3.90, -0.83, 6.98
913, 7.58, 16.95, -9.37, 24.54
914, 6.94, 9.84, -2.90, 16.78
915, 9.29, 38.46, -29.17, 47.75
916, 11.18, 35.69, -24.51, 46.87
917, 5.85, 16.25, -10.39, 22.10
918, 11.41, 33.17, -21.77, 44.58
919, 0.87, 6.55, -5.68, 7.42
920, 3.28, 14.60, -11.32, 17.88
921, 142.45, 80.67, 61.78, 223.12
922, 15.69, 24.03, -8.34, 39.72
923, 8.31, 15.76, -7.45, 24.08
924, 15.66, 18.24, -2.58, 33.90
925, 10.18, 12.85, -2.66, 23.03
926, 9.99, 16.19, -6.20, 26.19
927, 6.50, 9.24, -2.73, 15.74
928, 4.24, 15.29, -11.05, 19.52
929, 5.90, 9.12, -3.22, 15.02
930, 19.41, 40.27, -20.85, 59.68
931, 35.29, 49.03, -13.74, 84.32
932, 9.28, 11.10, -1.82, 20.37
933, 4.71, 7.38, -2.67, 12.09
934, 7.40, 10.77, -3.37, 18.17
935, 40.73, 67.61, -26.88, 108.34
936, 6.47, 12.96, -6.49, 19.43
937, 27.64, 42.10, -14.46, 69.74
938, 4.18, 11.64, -7.47, 15.82
939, 4.93, 12.44, -7.52, 17.37
940, 10.85, 20.34, -9.48, 31.19
941, 14.20, 23.33, -9.13, 37.53
942, 11.46, 26.19, -14.73, 37.65
943, 36.70, 49.60, -12.90, 86.30
944, 3.58, 9.50, -5.93, 13.08
945, 13.96, 28.68, -14.72, 42.64
946, 36.98, 51.18, -14.20, 88.16
947, 2.92, 4.82, -1.90, 7.75
948, 7.56, 11.75, -4.19, 19.31
949, 7.62, 15.51, -7.89, 23.13
950, 25.31, 35.51, -10.20, 60.82
951, 2.30, 4.54, -2.25, 6.84
952, 2.95, 6.47, -3.52, 9.42
953, 10.79, 13.38, -2.59, 24.17
954, 10.02, 19.74, -9.73, 29.76
955, 19.78, 32.62, -12.83, 52.40
956, 2.73, 5.95, -3.22, 8.68
957, 3.98, 10.82, -6.83, 14.80
958, 17.10, 32.07, -14.96, 49.17
959, 6.09, 15.58, -9.49, 21.67
960, 8.70, 15.66, -6.97, 24.36
961, 6.55, 9.80, -3.25, 16.35
962, 47.32, 36.20, 11.12, 83.52
963, 10.60, 16.52, -5.92, 27.12
964, 62.11, 35.15, 26.96, 97.27
965, 9.94, 14.21, -4.27, 24.14
966, 7.68, 20.37, -12.69, 28.05
967, 4.31, 4.91, -0.60, 9.22
968, 25.15, 32.52, -7.37, 57.67
969, 9.34, 11.44, -2.10, 20.78
970, 5.69, 15.64, -9.95, 21.33
971, 7.10, 15.71, -8.61, 22.81
972, 3.63, 4.25, -0.62, 7.88
973, 54.44, 51.37, 3.07, 105.81
974, 15.19, 26.43, -11.24, 41.62
975, 5.47, 5.82, -0.35, 11.28
976, 13.19, 17.64, -4.45, 30.83
977, 2.30, 3.00, -0.70, 5.30
978, 10.85, 20.57, -9.71, 31.42
979, 16.84, 29.51, -12.67, 46.36
980, 14.07, 20.43, -6.36, 34.50
981, 8.85, 16.94, -8.09, 25.79
982, 14.16, 21.86, -7.69, 36.02
983, 2.25, 1.86, 0.40, 4.11
984, 1.83, 4.35, -2.52, 6.18
985, 7.78, 24.14, -16.36, 31.92
986, 7.85, 12.59, -4.74, 20.44
987, 3.95, 7.45, -3.50, 11.40
988, 11.03, 13.57, -2.54, 24.60
989, 7.32, 29.42, -22.10, 36.74
990, 85.30, 88.91, -3.62, 174.21
991, 5.02, 5.57, -0.55, 10.59
992, 20.67, 46.17, -25.50, 66.83
993, 28.67, 49.56, -20.89, 78.22
994, 60.64, 67.81, -7.17, 128.45
995, 2.76, 6.03, -3.27, 8.78
996, 29.17, 43.95, -14.79, 73.12
997, 35.78, 54.97, -19.19, 90.75
998, 7.16, 8.79, -1.63, 15.96
999, 14.72, 19.55, -4.82, 34.27
1000, 60.75, 48.03, 12.72, 108.78
1001, 2.18, 3.28, -1.10, 5.46
1002, 33.68, 58.73, -25.05, 92.41
1003, 14.07, 23.33, -9.26, 37.41
1004, 11.68, 17.11, -5.43, 28.79
1005, 27.25, 55.39, -28.14, 82.63
1006, 35.79, 35.31, 0.48, 71.10
1007, 4.39, 13.15, -8.76, 17.54
1008, 12.75, 16.90, -4.15, 29.65
1009, 3.52, 4.90, -1.39, 8.42
1010, 12.89, 31.95, -19.06, 44.84
1011, 6.04, 16.36, -10.32, 22.40
1012, 10.42, 17.47, -7.05, 27.89
1013, 114.35, 106.19, 8.16, 220.54
1014, 15.83, 37.23, -21.40, 53.06
1015, 1.05, 1.14, -0.09, 2.19
1016, 1.27, 2.10, -0.83, 3.38
1017, 0.87, 1.24, -0.38, 2.11
1018, 3.28, 18.26, -14.98, 21.53
1019, 0.56, 0.70, -0.14, 1.27
1020, 4.21, 11.92, -7.71, 16.13
1021, 1.31, 2.62, -1.31, 3.93
1022, 3.94, 4.77, -0.84, 8.71
1023, 12.15, 14.72, -2.57, 26.87
1024, 8.38, 8.67, -0.29, 17.05
1025, 1.61, 1.54, 0.07, 3.14
1026, 3.94, 6.57, -2.63, 10.52
1027, 2.46, 2.30, 0.16, 4.76
1028, 5.05, 6.54, -1.49, 11.58
1029, 44.91, 74.63, -29.72, 119.54
1030, 8.62, 10.30, -1.68, 18.91
1031, 6.90, 13.15, -6.25, 20.05
1032, 12.29, 18.96, -6.67, 31.26
1033, 12.21, 19.16, -6.95, 31.37
1034, 1.63, 1.69, -0.06, 3.32
1035, 1.45, 1.87, -0.43, 3.32
1036, 1.49, 1.50, -0.01, 2.99
1037, 2.02, 3.70, -1.68, 5.73
1038, 3.63, 8.57, -4.94, 12.20
1039, 44.98, 49.46, -4.48, 94.45
1040, 11.04, 20.21, -9.17, 31.25
1041, 3.50, 5.38, -1.88, 8.88
1042, 2.59, 3.55, -0.96, 6.14
1043, 3.39, 5.70, -2.31, 9.10
1044, 3.60, 4.00, -0.39, 7.60
1045, 5.19, 8.69, -3.50, 13.88
1046, 4.86, 14.22, -9.35, 19.08
1047, 49.49, 60.37, -10.88, 109.86
1048, 11.51, 23.49, -11.98, 35.00
1049, 14.11, 33.72, -19.60, 47.83
1050, 6.54, 18.87, -12.32, 25.41
1051, 12.25, 35.90, -23.65, 48.16
1052, 57.25, 82.78, -25.52, 140.03
1053, 3.91, 7.15, -3.24, 11.06
1054, 17.85, 28.77, -10.92, 46.63
1055, 32.69, 49.24, -16.54, 81.93
1056, 47.97, 72.84, -24.86, 120.81
1057, 8.31, 21.33, -13.01, 29.64
1058, 0.92, 1.13, -0.20, 2.05
1059, 1.04, 1.50, -0.46, 2.53
1060, 0.91, 1.63, -0.73, 2.54
1061, 18.07, 27.11, -9.04, 45.18
1062, 3.35, 7.69, -4.34, 11.05
1063, 3.04, 7.67, -4.64, 10.71
1064, 22.02, 36.04, -14.02, 58.06
1065, 3.39, 5.68, -2.29, 9.07
1066, 16.40, 23.78, -7.38, 40.18
1067, 9.81, 12.96, -3.16, 22.77
1068, 9.70, 17.86, -8.16, 27.55
1069, 3.13, 5.91, -2.79, 9.04
1070, 3.60, 9.51, -5.91, 13.10
1071, 4.09, 18.68, -14.59, 22.77
1072, 9.28, 17.79, -8.51, 27.07
1073, 7.96, 20.71, -12.76, 28.67
1074, 10.76, 24.06, -13.31, 34.82
1075, 16.46, 22.07, -5.61, 38.54
1076, 3.06, 10.23, -7.16, 13.29
1077, 5.27, 15.56, -10.29, 20.83
1078, 11.14, 23.99, -12.84, 35.13
1079, 19.50, 48.60, -29.10, 68.10
1080, 3.85, 10.04, -6.19, 13.88
1081, 6.86, 9.15, -2.29, 16.00
1082, 1.75, 3.61, -1.86, 5.36
1083, 33.68, 47.50, -13.83, 81.18
1084, 29.66, 44.22, -14.56, 73.87
1085, 2.79, 6.01, -3.22, 8.80
1086, 39.57, 60.22, -20.65, 99.78
1087, 5.87, 14.35, -8.48, 20.22
1088, 70.85, 87.44, -16.59, 158.29
1089, 16.26, 27.10, -10.84, 43.36
1090, 43.82, 37.94, 5.88, 81.75
1091, 2.07, 2.44, -0.37, 4.51
1092, 45.46, 61.33, -15.88, 106.79
1093, 9.09, 19.47, -10.39, 28.56
1094, 6.45, 7.80, -1.35, 14.25
1095, 31.84, 56.26, -24.42, 88.10
1096, 10.80, 32.99, -22.19, 43.79
1097, 16.03, 35.93, -19.90, 51.95
1098, 21.56, 44.18, -22.62, 65.74
1099, 5.09, 5.60, -0.51, 10.69
1100, 8.31, 16.57, -8.27, 24.88
1101, 11.63, 25.83, -14.21, 37.46
1102, 3.09, 12.39, -9.30, 15.47
1103, 2.63, 10.67, -8.04, 13.30
1104, 3.52, 9.64, -6.12, 13.16
1105, 9.33, 24.06, -14.73, 33.40
1106, 3.04, 15.32, -12.27, 18.36
1107, 11.78, 15.19, -3.41, 26.96
1108, 13.84, 12.75, 1.09, 26.59
1109, 4.72, 5.44, -0.72, 10.17
1110, 7.15, 17.77, -10.62, 24.91
1111, 18.94, 26.27, -7.33, 45.22
1112, 10.23, 12.80, -2.58, 23.03
1113, 5.36, 5.62, -0.26, 10.98
1114, 4.75, 14.94, -10.19, 19.70
1115, 18.83, 26.37, -7.54, 45.19
1116, 24.24, 42.83, -18.59, 67.07
1117, 5.70, 9.99, -4.30, 15.69
1118, 15.80, 30.59, -14.79, 46.38
1119, 9.75, 11.05, -1.30, 20.81
1120, 31.52, 55.54, -24.02, 87.06
1121, 9.80, 13.88, -4.08, 23.68
1122, 8.83, 22.29, -13.46, 31.12
1123, 7.42, 16.06, -8.64, 23.49
1124, 4.82, 7.04, -2.22, 11.85
1125, 12.76, 10.34, 2.42, 23.10
1126, 11.37, 10.90, 0.47, 22.27
1127, 9.93, 9.50, 0.43, 19.43
1128, 7.47, 9.87, -2.40, 17.34
1129, 7.20, 12.22, -5.02, 19.42
1130, 5.53, 4.79, 0.74, 10.31
1131, 6.84, 9.49, -2.65, 16.33
1132, 4.29, 10.04, -5.75, 14.33
1133, 3.66, 4.34, -0.68, 8.00
1134, 7.58, 21.84, -14.26, 29.42
1135, 3.13, 2.66, 0.47, 5.79
1136, 7.69, 11.38, -3.69, 19.07
1137, 19.31, 54.96, -35.65, 74.27
1138, 21.37, 36.15, -14.78, 57.52
1139, 6.17, 6.61, -0.45, 12.78
1140, 7.53, 22.49, -14.96, 30.02
1141, 5.01, 9.44, -4.43, 14.45
1142, 42.71, 36.18, 6.53, 78.89
1143, 30.61, 30.02, 0.59, 60.64
1144, 8.37, 7.21, 1.16, 15.58
1145, 21.80, 25.65, -3.85, 47.45
1146, 1.57, 3.01, -1.44, 4.59
1147, 1.83, 1.86, -0.02, 3.69
1148, 22.08, 48.69, -26.61, 70.77
1149, 6.77, 11.98, -5.21, 18.76
1150, 8.93, 15.51, -6.58, 24.44
1151, 2.57, 7.77, -5.20, 10.34
1152, 8.66, 30.53, -21.87, 39.19
1153, 1.87, 3.07, -1.19, 4.94
1154, 62.16, 73.47, -11.30, 135.63
1155, 27.72, 58.24, -30.52, 85.96
1156, 7.23, 13.27, -6.04, 20.50
1157, 6.60, 8.04, -1.44, 14.65
1158, 6.02, 12.08, -6.06, 18.10
1159, 17.68, 36.29, -18.60, 53.97
1160, 10.04, 21.89, -11.85, 31.93
1161, 21.33, 39.98, -18.65, 61.31
1162, 14.57, 11.71, 2.86, 26.28
1163, 3.30, 4.41, -1.11, 7.71
1164, 7.63, 13.46, -5.83, 21.08
1165, 14.63, 13.06, 1.56, 27.69
1166, 20.64, 37.28, -16.63, 57.92
1167, 14.50, 17.15, -2.65, 31.65
1168, 3.35, 5.18, -1.84, 8.53

Overall_Averages (Nearest Junction Based):
Avg Mean Offset: 12.83
Avg Lower Offset: -7.67
Avg Upper Offset: 33.32
